3.551,4.5918
3.551,4.6531
3.551,4.7143
3.551,4.7755
3.551,4.8367
3.551,4.898
3.551,4.9592
3.551,5.0204
3.551,5.0816
3.551,5.1429
3.551,5.2041
3.551,5.2653
3.551,5.3265
3.551,5.3878
3.551,5.449
3.551,5.5102
3.551,5.5714
3.551,5.6327
3.551,5.6939
3.551,5.7551
3.551,5.8163
3.551,5.8776
3.551,5.9388
3.551,6
3.6122,3
3.6122,3.0612
3.6122,3.1224
3.6122,3.1837
3.6122,3.2449
3.6122,3.3061
3.6122,3.3673
3.6122,3.4286
3.6122,3.4898
3.6122,3.551
3.6122,3.6122
3.6122,3.6735
3.6122,3.7347
3.6122,3.7959
3.6122,3.8571
3.6122,3.9184
3.6122,3.9796
3.6122,4.0408
3.6122,4.102
3.6122,4.1633
3.6122,4.2245
3.6122,4.2857
3.6122,4.3469
3.6122,4.4082
3.6122,4.4694
3.6122,4.5306
3.6122,4.5918
3.6122,4.6531
3.6122,4.7143
3.6122,4.7755
3.6122,4.8367
3.6122,4.898
3.6122,4.9592
3.6122,5.0204
3.6122,5.0816
3.6122,5.1429
3.6122,5.2041
3.6122,5.2653
3.6122,5.3265
3.6122,5.3878
3.6122,5.449
3.6122,5.5102
3.6122,5.5714
3.6122,5.6327
3.6122,5.6939
3.6122,5.7551
3.6122,5.8163
3.6122,5.8776
3.6122,5.9388
3.6122,6
3.6735,3
3.6735,3.0612
3.6735,3.1224
3.6735,3.1837
3.6735,3.2449
3.6735,3.3061
3.6735,3.3673
3.6735,3.4286
3.6735,3.4898
3.6735,3.551
3.6735,3.6122
3.6735,3.6735
3.6735,3.7347
3.6735,3.7959
3.6735,3.8571
3.6735,3.9184
3.6735,3.9796
3.6735,4.0408
3.6735,4.102
3.6735,4.1633
3.6735,4.2245
3.6735,4.2857
3.6735,4.3469
3.6735,4.4082
3.6735,4.4694
3.6735,4.5306
3.6735,4.5918
3.6735,4.6531
3.6735,4.7143
3.6735,4.7755
3.6735,4.8367
3.6735,4.898
3.6735,4.9592
3.6735,5.0204
3.6735,5.0816
3.6735,5.1429
3.6735,5.2041
3.6735,5.2653
3.6735,5.3265
3.6735,5.3878
3.6735,5.449
3.6735,5.5102
3.6735,5.5714
3.6735,5.6327
3.6735,5.6939
3.6735,5.7551
3.6735,5.8163
3.6735,5.8776
3.6735,5.9388
3.6735,6
3.7347,3
3.7347,3.0612
3.7347,3.1224
3.7347,3.1837
3.7347,3.2449
3.7347,3.3061
3.7347,3.3673
3.7347,3.4286
3.7347,3.4898
3.7347,3.551
3.7347,3.6122
3.7347,3.6735
3.7347,3.7347
3.7347,3.7959
3.7347,3.8571
3.7347,3.9184
3.7347,3.9796
3.7347,4.0408
3.7347,4.102
3.7347,4.1633
3.7347,4.2245
3.7347,4.2857
3.7347,4.3469
3.7347,4.4082
3.7347,4.4694
3.7347,4.5306
3.7347,4.5918
3.7347,4.6531
3.7347,4.7143
3.7347,4.7755
3.7347,4.8367
3.7347,4.898
3.7347,4.9592
3.7347,5.0204
3.7347,5.0816
3.7347,5.1429
3.7347,5.2041
3.7347,5.2653
3.7347,5.3265
3.7347,5.3878
3.7347,5.449
3.7347,5.5102
3.7347,5.5714
3.7347,5.6327
3.7347,5.6939
3.7347,5.7551
3.7347,5.8163
3.7347,5.8776
3.7347,5.9388
3.7347,6
3.7959,3
3.7959,3.0612
3.7959,3.1224
3.7959,3.1837
3.7959,3.2449
3.7959,3.3061
3.7959,3.3673
3.7959,3.4286
3.7959,3.4898
3.7959,3.551
3.7959,3.6122
3.7959,3.6735
3.7959,3.7347
3.7959,3.7959
3.7959,3.8571
3.7959,3.9184
3.7959,3.9796
3.7959,4.0408
3.7959,4.102
3.7959,4.1633
3.7959,4.2245
3.7959,4.2857
3.7959,4.3469
3.7959,4.4082
3.7959,4.4694
3.7959,4.5306
3.7959,4.5918
3.7959,4.6531
3.7959,4.7143
3.7959,4.7755
3.7959,4.8367
3.7959,4.898
3.7959,4.9592
3.7959,5.0204
3.7959,5.0816
3.7959,5.1429
3.7959,5.2041
3.7959,5.2653
3.7959,5.3265
3.7959,5.3878
3.7959,5.449
3.7959,5.5102
3.7959,5.5714
3.7959,5.6327
3.7959,5.6939
3.7959,5.7551
3.7959,5.8163
3.7959,5.8776
3.7959,5.9388
3.7959,6
3.8571,3
3.8571,3.0612
3.8571,3.1224
3.8571,3.1837
3.8571,3.2449
3.8571,3.3061
3.8571,3.3673
3.8571,3.4286
3.8571,3.4898
3.8571,3.551
3.8571,3.6122
3.8571,3.6735
3.8571,3.7347
3.8571,3.7959
3.8571,3.8571
3.8571,3.9184
3.8571,3.9796
3.8571,4.0408
3.8571,4.102
3.8571,4.1633
3.8571,4.2245
3.8571,4.2857
3.8571,4.3469
3.8571,4.4082
3.8571,4.4694
3.8571,4.5306
3.8571,4.5918
3.8571,4.6531
3.8571,4.7143
3.8571,4.7755
3.8571,4.8367
3.8571,4.898
3.8571,4.9592
3.8571,5.0204
3.8571,5.0816
3.8571,5.1429
3.8571,5.2041
3.8571,5.2653
3.8571,5.3265
3.8571,5.3878
3.8571,5.449
3.8571,5.5102
3.8571,5.5714
3.8571,5.6327
3.8571,5.6939
3.8571,5.7551
3.8571,5.8163
3.8571,5.8776
3.8571,5.9388
3.8571,6
3.9184,3
3.9184,3.0612
3.9184,3.1224
3.9184,3.1837
3.9184,3.2449
3.9184,3.3061
3.9184,3.3673
3.9184,3.4286
3.9184,3.4898
3.9184,3.551
3.9184,3.6122
3.9184,3.6735
3.9184,3.7347
3.9184,3.7959
3.9184,3.8571
3.9184,3.9184
3.9184,3.9796
3.9184,4.0408
3.9184,4.102
3.9184,4.1633
3.9184,4.2245
3.9184,4.2857
3.9184,4.3469
3.9184,4.4082
3.9184,4.4694
3.9184,4.5306
3.9184,4.5918
3.9184,4.6531
3.9184,4.7143
3.9184,4.7755
3.9184,4.8367
3.9184,4.898
3.9184,4.9592
3.9184,5.0204
3.9184,5.0816
3.9184,5.1429
3.9184,5.2041
3.9184,5.2653
3.9184,5.3265
3.9184,5.3878
3.9184,5.449
3.9184,5.5102
3.9184,5.5714
3.9184,5.6327
3.9184,5.6939
3.9184,5.7551
3.9184,5.8163
3.9184,5.8776
3.9184,5.9388
3.9184,6
3.9796,3
3.9796,3.0612
3.9796,3.1224
3.9796,3.1837
3.9796,3.2449
3.9796,3.3061
3.9796,3.3673
3.9796,3.4286
3.9796,3.4898
3.9796,3.551
3.9796,3.6122
3.9796,3.6735
3.9796,3.7347
3.9796,3.7959
3.9796,3.8571
3.9796,3.9184
3.9796,3.9796
3.9796,4.0408
3.9796,4.102
3.9796,4.1633
3.9796,4.2245
3.9796,4.2857
3.9796,4.3469
3.9796,4.4082
3.9796,4.4694
3.9796,4.5306
3.9796,4.5918
3.9796,4.6531
3.9796,4.7143
3.9796,4.7755
3.9796,4.8367
3.9796,4.898
3.9796,4.9592
3.9796,5.0204
3.9796,5.0816
3.9796,5.1429
3.9796,5.2041
3.9796,5.2653
3.9796,5.3265
3.9796,5.3878
3.9796,5.449
3.9796,5.5102
3.9796,5.5714
3.9796,5.6327
3.9796,5.6939
3.9796,5.7551
3.9796,5.8163
3.9796,5.8776
3.9796,5.9388
3.9796,6
4.0408,3
4.0408,3.0612
4.0408,3.1224
4.0408,3.1837
4.0408,3.2449
4.0408,3.3061
4.0408,3.3673
4.0408,3.4286
4.0408,3.4898
4.0408,3.551
4.0408,3.6122
4.0408,3.6735
4.0408,3.7347
4.0408,3.7959
4.0408,3.8571
4.0408,3.9184
4.0408,3.9796
4.0408,4.0408
4.0408,4.102
4.0408,4.1633
4.0408,4.2245
4.0408,4.2857
4.0408,4.3469
4.0408,4.4082
4.0408,4.4694
4.0408,4.5306
4.0408,4.5918
4.0408,4.6531
4.0408,4.7143
4.0408,4.7755
4.0408,4.8367
4.0408,4.898
4.0408,4.9592
4.0408,5.0204
4.0408,5.0816
4.0408,5.1429
4.0408,5.2041
4.0408,5.2653
4.0408,5.3265
4.0408,5.3878
4.0408,5.449
4.0408,5.5102
4.0408,5.5714
4.0408,5.6327
4.0408,5.6939
4.0408,5.7551
4.0408,5.8163
4.0408,5.8776
4.0408,5.9388
4.0408,6
4.102,3
4.102,3.0612
4.102,3.1224
4.102,3.1837
4.102,3.2449
4.102,3.3061
4.102,3.3673
4.102,3.4286
4.102,3.4898
4.102,3.551
4.102,3.6122
4.102,3.6735
4.102,3.7347
4.102,3.7959
4.102,3.8571
4.102,3.9184
4.102,3.9796
4.102,4.0408
4.102,4.102
4.102,4.1633
4.102,4.2245
4.102,4.2857
4.102,4.3469
4.102,4.4082
4.102,4.4694
4.102,4.5306
4.102,4.5918
4.102,4.6531
4.102,4.7143
4.102,4.7755
4.102,4.8367
4.102,4.898
4.102,4.9592
4.102,5.0204
4.102,5.0816
4.102,5.1429
4.102,5.2041
4.102,5.2653
4.102,5.3265
4.102,5.3878
4.102,5.449
4.102,5.5102
4.102,5.5714
4.102,5.6327
4.102,5.6939
4.102,5.7551
4.102,5.8163
4.102,5.8776
4.102,5.9388
4.102,6
4.1633,3
4.1633,3.0612
4.1633,3.1224
4.1633,3.1837
4.1633,3.2449
4.1633,3.3061
4.1633,3.3673
4.1633,3.4286
4.1633,3.4898
4.1633,3.551
4.1633,3.6122
4.1633,3.6735
4.1633,3.7347
4.1633,3.7959
4.1633,3.8571
4.1633,3.9184
4.1633,3.9796
4.1633,4.0408
4.1633,4.102
4.1633,4.1633
4.1633,4.2245
4.1633,4.2857
4.1633,4.3469
4.1633,4.4082
4.1633,4.4694
4.1633,4.5306
4.1633,4.5918
4.1633,4.6531
4.1633,4.7143
4.1633,4.7755
4.1633,4.8367
4.1633,4.898
4.1633,4.9592
4.1633,5.0204
4.1633,5.0816
4.1633,5.1429
4.1633,5.2041
4.1633,5.2653
4.1633,5.3265
4.1633,5.3878
4.1633,5.449
4.1633,5.5102
4.1633,5.5714
4.1633,5.6327
4.1633,5.6939
4.1633,5.7551
4.1633,5.8163
4.1633,5.8776
4.1633,5.9388
4.1633,6
4.2245,3
4.2245,3.0612
4.2245,3.1224
4.2245,3.1837
4.2245,3.2449
4.2245,3.3061
4.2245,3.3673
4.2245,3.4286
4.2245,3.4898
4.2245,3.551
4.2245,3.6122
4.2245,3.6735
4.2245,3.7347
4.2245,3.7959
4.2245,3.8571
4.2245,3.9184
4.2245,3.9796
4.2245,4.0408
4.2245,4.102
4.2245,4.1633
4.2245,4.2245
4.2245,4.2857
4.2245,4.3469
4.2245,4.4082
4.2245,4.4694
4.2245,4.5306
4.2245,4.5918
4.2245,4.6531
4.2245,4.7143
4.2245,4.7755
4.2245,4.8367
4.2245,4.898
4.2245,4.9592
4.2245,5.0204
4.2245,5.0816
4.2245,5.1429
4.2245,5.2041
4.2245,5.2653
4.2245,5.3265
4.2245,5.3878
4.2245,5.449
4.2245,5.5102
4.2245,5.5714
4.2245,5.6327
4.2245,5.6939
4.2245,5.7551
4.2245,5.8163
4.2245,5.8776
4.2245,5.9388
4.2245,6
4.2857,3
4.2857,3.0612
4.2857,3.1224
4.2857,3.1837
4.2857,3.2449
4.2857,3.3061
4.2857,3.3673
4.2857,3.4286
4.2857,3.4898
4.2857,3.551
4.2857,3.6122
4.2857,3.6735
4.2857,3.7347
4.2857,3.7959
4.2857,3.8571
4.2857,3.9184
4.2857,3.9796
4.2857,4.0408
4.2857,4.102
4.2857,4.1633
4.2857,4.2245
4.2857,4.2857
4.2857,4.3469
4.2857,4.4082
4.2857,4.4694
4.2857,4.5306
4.2857,4.5918
4.2857,4.6531
4.2857,4.7143
4.2857,4.7755
4.2857,4.8367
4.2857,4.898
4.2857,4.9592
4.2857,5.0204
4.2857,5.0816
4.2857,5.1429
4.2857,5.2041
4.2857,5.2653
4.2857,5.3265
4.2857,5.3878
4.2857,5.449
4.2857,5.5102
4.2857,5.5714
4.2857,5.6327
4.2857,5.6939
4.2857,5.7551
4.2857,5.8163
4.2857,5.8776
4.2857,5.9388
4.2857,6
4.3469,3
4.3469,3.0612
4.3469,3.1224
4.3469,3.1837
4.3469,3.2449
4.3469,3.3061
4.3469,3.3673
4.3469,3.4286
4.3469,3.4898
4.3469,3.551
4.3469,3.6122
4.3469,3.6735
4.3469,3.7347
4.3469,3.7959
4.3469,3.8571
4.3469,3.9184
4.3469,3.9796
4.3469,4.0408
4.3469,4.102
4.3469,4.1633
4.3469,4.2245
4.3469,4.2857
4.3469,4.3469
4.3469,4.4082
4.3469,4.4694
4.3469,4.5306
4.3469,4.5918
4.3469,4.6531
4.3469,4.7143
4.3469,4.7755
4.3469,4.8367
4.3469,4.898
4.3469,4.9592
4.3469,5.0204
4.3469,5.0816
4.3469,5.1429
4.3469,5.2041
4.3469,5.2653
4.3469,5.3265
4.3469,5.3878
4.3469,5.449
4.3469,5.5102
4.3469,5.5714
4.3469,5.6327
4.3469,5.6939
4.3469,5.7551
4.3469,5.8163
4.3469,5.8776
4.3469,5.9388
4.3469,6
4.4082,3
4.4082,3.0612
4.4082,3.1224
4.4082,3.1837
4.4082,3.2449
4.4082,3.3061
4.4082,3.3673
4.4082,3.4286
4.4082,3.4898
4.4082,3.551
4.4082,3.6122
4.4082,3.6735
4.4082,3.7347
4.4082,3.7959
4.4082,3.8571
4.4082,3.9184
4.4082,3.9796
4.4082,4.0408
4.4082,4.102
4.4082,4.1633
4.4082,4.2245
4.4082,4.2857
4.4082,4.3469
4.4082,4.4082
4.4082,4.4694
4.4082,4.5306
4.4082,4.5918
4.4082,4.6531
4.4082,4.7143
4.4082,4.7755
4.4082,4.8367
4.4082,4.898
4.4082,4.9592
4.4082,5.0204
4.4082,5.0816
4.4082,5.1429
4.4082,5.2041
4.4082,5.2653
4.4082,5.3265
4.4082,5.3878
4.4082,5.449
4.4082,5.5102
4.4082,5.5714
4.4082,5.6327
4.4082,5.6939
4.4082,5.7551
4.4082,5.8163
4.4082,5.8776
4.4082,5.9388
4.4082,6
4.4694,3
4.4694,3.0612
4.4694,3.1224
4.4694,3.1837
4.4694,3.2449
4.4694,3.3061
4.4694,3.3673
4.4694,3.4286
4.4694,3.4898
4.4694,3.551
4.4694,3.6122
4.4694,3.6735
4.4694,3.7347
4.4694,3.7959
4.4694,3.8571
4.4694,3.9184
4.4694,3.9796
4.4694,4.0408
4.4694,4.102
4.4694,4.1633
4.4694,4.2245
4.4694,4.2857
4.4694,4.3469
4.4694,4.4082
4.4694,4.4694
4.4694,4.5306
4.4694,4.5918
4.4694,4.6531
4.4694,4.7143
4.4694,4.7755
4.4694,4.8367
4.4694,4.898
4.4694,4.9592
4.4694,5.0204
4.4694,5.0816
4.4694,5.1429
4.4694,5.2041
4.4694,5.2653
4.4694,5.3265
4.4694,5.3878
4.4694,5.449
4.4694,5.5102
4.4694,5.5714
4.4694,5.6327
4.4694,5.6939
4.4694,5.7551
4.4694,5.8163
4.4694,5.8776
4.4694,5.9388
4.4694,6
4.5306,3
4.5306,3.0612
4.5306,3.1224
4.5306,3.1837
4.5306,3.2449
4.5306,3.3061
4.5306,3.3673
4.5306,3.4286
4.5306,3.4898
4.5306,3.551
4.5306,3.6122
4.5306,3.6735
4.5306,3.7347
4.5306,3.7959
4.5306,3.8571
4.5306,3.9184
4.5306,3.9796
4.5306,4.0408
4.5306,4.102
4.5306,4.1633
4.5306,4.2245
4.5306,4.2857
4.5306,4.3469
4.5306,4.4082
4.5306,4.4694
4.5306,4.5306
4.5306,4.5918
4.5306,4.6531
4.5306,4.7143
4.5306,4.7755
4.5306,4.8367
4.5306,4.898
4.5306,4.9592
4.5306,5.0204
4.5306,5.0816
4.5306,5.1429
4.5306,5.2041
4.5306,5.2653
4.5306,5.3265
4.5306,5.3878
4.5306,5.449
4.5306,5.5102
4.5306,5.5714
4.5306,5.6327
4.5306,5.6939
4.5306,5.7551
4.5306,5.8163
4.5306,5.8776
4.5306,5.9388
4.5306,6
4.5918,3
4.5918,3.0612
4.5918,3.1224
4.5918,3.1837
4.5918,3.2449
4.5918,3.3061
4.5918,3.3673
4.5918,3.4286
4.5918,3.4898
4.5918,3.551
4.5918,3.6122
4.5918,3.6735
4.5918,3.7347
4.5918,3.7959
4.5918,3.8571
4.5918,3.9184
4.5918,3.9796
4.5918,4.0408
4.5918,4.102
4.5918,4.1633
4.5918,4.2245
4.5918,4.2857
4.5918,4.3469
4.5918,4.4082
4.5918,4.4694
4.5918,4.5306
4.5918,4.5918
4.5918,4.6531
4.5918,4.7143
4.5918,4.7755
4.5918,4.8367
4.5918,4.898
4.5918,4.9592
4.5918,5.0204
4.5918,5.0816
4.5918,5.1429
4.5918,5.2041
4.5918,5.2653
4.5918,5.3265
4.5918,5.3878
4.5918,5.449
4.5918,5.5102
4.5918,5.5714
4.5918,5.6327
4.5918,5.6939
4.5918,5.7551
4.5918,5.8163
4.5918,5.8776
4.5918,5.9388
4.5918,6
4.6531,3
4.6531,3.0612
4.6531,3.1224
4.6531,3.1837
4.6531,3.2449
4.6531,3.3061
4.6531,3.3673
4.6531,3.4286
4.6531,3.4898
4.6531,3.551
4.6531,3.6122
4.6531,3.6735
4.6531,3.7347
4.6531,3.7959
4.6531,3.8571
4.6531,3.9184
4.6531,3.9796
4.6531,4.0408
4.6531,4.102
4.6531,4.1633
4.6531,4.2245
4.6531,4.2857
4.6531,4.3469
4.6531,4.4082
4.6531,4.4694
4.6531,4.5306
4.6531,4.5918
4.6531,4.6531
4.6531,4.7143
4.6531,4.7755
4.6531,4.8367
4.6531,4.898
4.6531,4.9592
4.6531,5.0204
4.6531,5.0816
4.6531,5.1429
4.6531,5.2041
4.6531,5.2653
4.6531,5.3265
4.6531,5.3878
4.6531,5.449
4.6531,5.5102
4.6531,5.5714
4.6531,5.6327
4.6531,5.6939
4.6531,5.7551
4.6531,5.8163
4.6531,5.8776
4.6531,5.9388
4.6531,6
4.7143,3
4.7143,3.0612
4.7143,3.1224
4.7143,3.1837
4.7143,3.2449
4.7143,3.3061
4.7143,3.3673
4.7143,3.4286
4.7143,3.4898
4.7143,3.551
4.7143,3.6122
4.7143,3.6735
4.7143,3.7347
4.7143,3.7959
4.7143,3.8571
4.7143,3.9184
4.7143,3.9796
4.7143,4.0408
4.7143,4.102
4.7143,4.1633
4.7143,4.2245
4.7143,4.2857
4.7143,4.3469
4.7143,4.4082
4.7143,4.4694
4.7143,4.5306
4.7143,4.5918
4.7143,4.6531
4.7143,4.7143
4.7143,4.7755
4.7143,4.8367
4.7143,4.898
4.7143,4.9592
4.7143,5.0204
4.7143,5.0816
4.7143,5.1429
4.7143,5.2041
4.7143,5.2653
4.7143,5.3265
4.7143,5.3878
4.7143,5.449
4.7143,5.5102
4.7143,5.5714
4.7143,5.6327
4.7143,5.6939
4.7143,5.7551
4.7143,5.8163
4.7143,5.8776
4.7143,5.9388
4.7143,6
4.7755,3
4.7755,3.0612
4.7755,3.1224
4.7755,3.1837
